Datetime,Open,High,Low,Close,Split
2023-05-26 18:07:00+01:00,1.0723860263824463,1.0723860263824463,1.0723860263824463,1.0723860263824463,1.0
2023-05-26 18:08:00+01:00,1.0726161003112793,1.0726161003112793,1.0726161003112793,1.0726161003112793,1.0
2023-05-26 18:09:00+01:00,1.0725010633468628,1.0725010633468628,1.0725010633468628,1.0725010633468628,1.0
2023-05-26 18:10:00+01:00,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0
2023-05-26 18:11:00+01:00,1.0727311372756958,1.0727311372756958,1.0727311372756958,1.0727311372756958,1.0
2023-05-26 18:12:00+01:00,1.0727311372756958,1.0727311372756958,1.0727311372756958,1.0727311372756958,1.0
2023-05-26 18:13:00+01:00,1.0727311372756958,1.0727311372756958,1.0727311372756958,1.0727311372756958,1.0
2023-05-26 18:14:00+01:00,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0
2023-05-26 18:15:00+01:00,1.072961449623108,1.072961449623108,1.072961449623108,1.072961449623108,1.0
2023-05-26 18:16:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 18:17:00+01:00,1.072961449623108,1.072961449623108,1.072961449623108,1.072961449623108,1.0
2023-05-26 18:18:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 18:19:00+01:00,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0
2023-05-26 18:20:00+01:00,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0
2023-05-26 18:21:00+01:00,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0
2023-05-26 18:22:00+01:00,1.0726161003112793,1.0726161003112793,1.0726161003112793,1.0726161003112793,1.0
2023-05-26 18:23:00+01:00,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0
2023-05-26 18:24:00+01:00,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0
2023-05-26 18:25:00+01:00,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0
2023-05-26 18:26:00+01:00,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0
2023-05-26 18:27:00+01:00,1.0727311372756958,1.0727311372756958,1.0727311372756958,1.0727311372756958,1.0
2023-05-26 18:28:00+01:00,1.0727311372756958,1.0727311372756958,1.0727311372756958,1.0727311372756958,1.0
2023-05-26 18:29:00+01:00,1.0725010633468628,1.0725010633468628,1.0725010633468628,1.0725010633468628,1.0
2023-05-26 18:30:00+01:00,1.0725010633468628,1.0725010633468628,1.0725010633468628,1.0725010633468628,1.0
2023-05-26 18:31:00+01:00,1.0726161003112793,1.0726161003112793,1.0726161003112793,1.0726161003112793,1.0
2023-05-26 18:32:00+01:00,1.0726161003112793,1.0726161003112793,1.0726161003112793,1.0726161003112793,1.0
2023-05-26 18:33:00+01:00,1.0727311372756958,1.0727311372756958,1.0727311372756958,1.0727311372756958,1.0
2023-05-26 18:34:00+01:00,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0
2023-05-26 18:35:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 18:36:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 18:37:00+01:00,1.0727311372756958,1.0727311372756958,1.0727311372756958,1.0727311372756958,1.0
2023-05-26 18:38:00+01:00,1.0727311372756958,1.0727311372756958,1.0727311372756958,1.0727311372756958,1.0
2023-05-26 18:39:00+01:00,1.0727311372756958,1.0727311372756958,1.0727311372756958,1.0727311372756958,1.0
2023-05-26 18:40:00+01:00,1.0727311372756958,1.0727311372756958,1.0727311372756958,1.0727311372756958,1.0
2023-05-26 18:41:00+01:00,1.072961449623108,1.072961449623108,1.072961449623108,1.072961449623108,1.0
2023-05-26 18:42:00+01:00,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0
2023-05-26 18:43:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 18:44:00+01:00,1.072961449623108,1.072961449623108,1.072961449623108,1.072961449623108,1.0
2023-05-26 18:45:00+01:00,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0
2023-05-26 18:46:00+01:00,1.0727311372756958,1.0727311372756958,1.0727311372756958,1.0727311372756958,1.0
2023-05-26 18:47:00+01:00,1.0727311372756958,1.0727311372756958,1.0727311372756958,1.0727311372756958,1.0
2023-05-26 18:48:00+01:00,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0
2023-05-26 18:49:00+01:00,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0
2023-05-26 18:50:00+01:00,1.072961449623108,1.072961449623108,1.072961449623108,1.072961449623108,1.0
2023-05-26 18:51:00+01:00,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0
2023-05-26 18:52:00+01:00,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0
2023-05-26 18:53:00+01:00,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0
2023-05-26 18:54:00+01:00,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0
2023-05-26 18:55:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 18:56:00+01:00,1.072961449623108,1.072961449623108,1.072961449623108,1.072961449623108,1.0
2023-05-26 18:57:00+01:00,1.072961449623108,1.072961449623108,1.072961449623108,1.072961449623108,1.0
2023-05-26 18:58:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 18:59:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 19:00:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 19:01:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 19:02:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 19:03:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 19:04:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 19:05:00+01:00,1.072961449623108,1.072961449623108,1.072961449623108,1.072961449623108,1.0
2023-05-26 19:06:00+01:00,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0
2023-05-26 19:07:00+01:00,1.072961449623108,1.072961449623108,1.072961449623108,1.072961449623108,1.0
2023-05-26 19:08:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 19:09:00+01:00,1.072961449623108,1.072961449623108,1.072961449623108,1.072961449623108,1.0
2023-05-26 19:10:00+01:00,1.072961449623108,1.072961449623108,1.072961449623108,1.072961449623108,1.0
2023-05-26 19:11:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 19:12:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 19:13:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 19:14:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 19:15:00+01:00,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0
2023-05-26 19:16:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 19:17:00+01:00,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0
2023-05-26 19:18:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 19:19:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 19:20:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 19:21:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 19:22:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 19:23:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 19:24:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 19:25:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 19:26:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 19:27:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 19:28:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 19:29:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 19:30:00+01:00,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0
2023-05-26 19:31:00+01:00,1.0736525058746338,1.0736525058746338,1.0736525058746338,1.0736525058746338,1.0
2023-05-26 19:32:00+01:00,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0
2023-05-26 19:33:00+01:00,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0
2023-05-26 19:34:00+01:00,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0
2023-05-26 19:35:00+01:00,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0
2023-05-26 19:36:00+01:00,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0
2023-05-26 19:37:00+01:00,1.073767900466919,1.073767900466919,1.073767900466919,1.073767900466919,1.0
2023-05-26 19:38:00+01:00,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0
2023-05-26 19:39:00+01:00,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0
2023-05-26 19:40:00+01:00,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0
2023-05-26 19:41:00+01:00,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0
2023-05-26 19:42:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 19:43:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 19:44:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 19:45:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 19:46:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 19:47:00+01:00,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0
2023-05-26 19:48:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 19:49:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 19:50:00+01:00,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0
2023-05-26 19:51:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 19:52:00+01:00,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0
2023-05-26 19:53:00+01:00,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0
2023-05-26 19:54:00+01:00,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0
2023-05-26 19:55:00+01:00,1.0736525058746338,1.0736525058746338,1.0736525058746338,1.0736525058746338,1.0
2023-05-26 19:56:00+01:00,1.0736525058746338,1.0736525058746338,1.0736525058746338,1.0736525058746338,1.0
2023-05-26 19:57:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 19:58:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 19:59:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 20:00:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 20:01:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 20:02:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 20:03:00+01:00,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0
2023-05-26 20:04:00+01:00,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0
2023-05-26 20:05:00+01:00,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0
2023-05-26 20:06:00+01:00,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0
2023-05-26 20:07:00+01:00,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0
2023-05-26 20:08:00+01:00,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0
2023-05-26 20:09:00+01:00,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0
2023-05-26 20:10:00+01:00,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0
2023-05-26 20:11:00+01:00,1.073767900466919,1.073767900466919,1.073767900466919,1.073767900466919,1.0
2023-05-26 20:12:00+01:00,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0
2023-05-26 20:13:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 20:14:00+01:00,1.0736525058746338,1.0736525058746338,1.0736525058746338,1.0736525058746338,1.0
2023-05-26 20:15:00+01:00,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0
2023-05-26 20:16:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 20:17:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 20:18:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 20:19:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 20:20:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 20:21:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 20:22:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 20:23:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 20:24:00+01:00,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0
2023-05-26 20:25:00+01:00,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0
2023-05-26 20:26:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 20:27:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 20:28:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 20:29:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 20:30:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 20:31:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 20:32:00+01:00,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0
2023-05-26 20:33:00+01:00,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0
2023-05-26 20:34:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 20:35:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 20:36:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 20:37:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 20:38:00+01:00,1.072961449623108,1.072961449623108,1.072961449623108,1.072961449623108,1.0
2023-05-26 20:39:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 20:40:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 20:41:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 20:42:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 20:43:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 20:44:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 20:45:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 20:46:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 20:47:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 20:48:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 20:49:00+01:00,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0
2023-05-26 20:50:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 20:51:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 20:52:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 20:53:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 20:54:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 20:55:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 20:56:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 20:57:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 20:58:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 20:59:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 21:00:00+01:00,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0
2023-05-26 21:01:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 21:02:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 21:03:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 21:04:00+01:00,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0
2023-05-26 21:05:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 21:06:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 21:07:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 21:08:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 21:09:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 21:10:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 21:11:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 21:12:00+01:00,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0
2023-05-26 21:13:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 21:14:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 21:15:00+01:00,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0
2023-05-26 21:16:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 21:17:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 21:18:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 21:19:00+01:00,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0
2023-05-26 21:20:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 21:21:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 21:22:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 21:23:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 21:24:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 21:25:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 21:26:00+01:00,1.073306918144226,1.073306918144226,1.073306918144226,1.073306918144226,1.0
2023-05-26 21:27:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 21:28:00+01:00,1.0736525058746338,1.0736525058746338,1.0736525058746338,1.0736525058746338,1.0
2023-05-26 21:29:00+01:00,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0735372304916382,1.0
2023-05-26 21:30:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 21:31:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 21:32:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 21:33:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 21:34:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 21:35:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 21:36:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 21:37:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 21:38:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 21:39:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 21:40:00+01:00,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0
2023-05-26 21:41:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 21:42:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 21:43:00+01:00,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0734220743179321,1.0
2023-05-26 21:44:00+01:00,1.072961449623108,1.072961449623108,1.072961449623108,1.072961449623108,1.0
2023-05-26 21:45:00+01:00,1.072961449623108,1.072961449623108,1.072961449623108,1.072961449623108,1.0
2023-05-26 21:46:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 21:47:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 21:48:00+01:00,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0731916427612305,1.0
2023-05-26 21:49:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 21:50:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 21:51:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 21:52:00+01:00,1.072961449623108,1.072961449623108,1.072961449623108,1.072961449623108,1.0
2023-05-26 21:53:00+01:00,1.072961449623108,1.072961449623108,1.072961449623108,1.072961449623108,1.0
2023-05-26 21:54:00+01:00,1.072961449623108,1.072961449623108,1.072961449623108,1.072961449623108,1.0
2023-05-26 21:55:00+01:00,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0
2023-05-26 21:56:00+01:00,1.072961449623108,1.072961449623108,1.072961449623108,1.072961449623108,1.0
2023-05-26 21:57:00+01:00,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0728462934494019,1.0
2023-05-26 21:58:00+01:00,1.072961449623108,1.072961449623108,1.072961449623108,1.072961449623108,1.0
2023-05-26 21:59:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 22:00:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 22:01:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 22:02:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 22:03:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 22:04:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 22:05:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 22:06:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 22:07:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 22:08:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 22:09:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 22:10:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 22:11:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 22:12:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 22:13:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 22:14:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
2023-05-26 22:15:00+01:00,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0730764865875244,1.0
